93,64,39,92,63,72,82,48,14,65,52,58,24
72,47,11,34,59,94,15
33,55,65,49,56,48,14,97,92,74,72
17,69,83,34,62,49,63,15,59,94,11,28,33,58,55,23,81
34,61,26,59,91,23,49
19,68,34,94,81,33,23
52,24,99,82,25,87,57,59,62
48,14,97,39,92,74,93,52,24,99,82,25,27,87,57,19,68,11,34
55,64,39,95,49,24,65,75,23
63,83,61,93,52,24,82
62,33,14,48,81,95,15,75,63,69,49,56,65,97,61,23,29,28,58,91,39
97,39,52,25,27
33,36,28,17,25,62,81,76,27,19,64
97,15,98,33,91,65,56,29,74
29,63,65,47,69,39,49
36,59,17,94,62,81,98,55,63,83,23,91,58
95,52,76,14,99,19,48,39,92,82,24,57,74
64,25,76,68,34,36,59,15,33
64,39,47,92,87,93,82,24,72,74,48,97,27,14,19,25,11,52,56
39,92,74,93,52,72,47,24,99,82,25,77,27,76,87,57,19,68,11,34,36,59,26
94,28,62,15,81,98,33,69,29,75,55,63,83,23,91,49,58,61,95,48,97
69,63,34,58,33,49,29,75,81,23,26,94,15,65,28,59,17,98,83,61,36
49,58,95,56,48,14,97,74,93,52,47,24,64,99,25,77,27,76,87
97,92,74,93,52,72,24,64,99,82,25,77,27,76,87,19,68,11,34,36,59
56,48,99,91,47,39,23,65,92,64,93,74,49,24,61,58,52,83,97,72,82,14,95
47,99,82,25,11,34,26,17,62,15,81
93,82,24,39,64,74,27,97,48,72,56,61,19
39,52,25,77,76,19,34,36,26
99,76,87,57,19,68,28,62,69
76,62,99,82,59,11,27,98,17,57,68,87,77,81,36,19,15,94,34,25,26
14,33,93,58,49,48,69,63,91,56,29,65,83,39,74,23,61,55,95
95,48,61,55,75,47,49,56,69
65,17,59,56,75,55,83,62,15,29,98
17,94,81,98,33,75,55,63,23,58,61
48,25,58,24,74,92,49,97,99,14,39,77,64,52,56,61,76,95,91,72,27
58,29,14,52,95,48,65,75,49,98,69,63,23
19,68,34,36,94,81,65,83,91
72,47,24,64,25,27,76,87,57,68,11,36,59,26,94,62,15
19,34,59,98,69,75,55,83,91
62,98,29,55,63,65,83,49,58,56,39
47,72,24,95,93,83,56,91,52,64,77
36,26,94,15,81,98,33,29,75,63,65,83,23,91,49,61,95
65,83,23,58,48,97,39,74,72,99,82
39,34,27,25,47,93,72,92,99,11,74,19,76,24,97,77,57,14,64,48,68,82,52
75,55,23,91,58,61,56,48,14,97,93,52,72,24,64
24,27,26,82,93,34,99,72,92,59,74,57,39,76,11,47,36
64,25,77,76,87,11,36,17,94,28,62,15,81,98,33
33,28,87,81,83,36,19,63,62,55,68,75,17,15,34,26,94,57,59
27,76,87,57,19,68,11,34,36,59,26,17,94,28,62,15,81,98,33,69,75,55,63
76,11,36,59,17,94,15,98,65
62,57,68,98,11,81,33,59,63,26,19,15,27,29,76
55,63,65,83,23,91,49,58,48,14,97,92,93,52,72,47,99
23,52,29,48,39,14,91,93,58,49,61,63,72,74,69,95,65,55,56
68,87,48,25,95,19,56
52,72,47,24,64,99,82,25,27,57,34,59,17,94,62
95,74,25,56,48,87,64,99,47,93,27,52,97,14,77,57,24
27,87,57,11,34,26,94,28,15,98,33,69,29,75,63
59,17,94,81,98,69,55,65,23,91,61,95,56
74,93,36,57,14,34,87
25,77,76,87,57,19,68,11,36,59,26,17,94,28,81,98,33,69,75
97,75,39,14,24,56,95,63,65,48,64,23,83,74,61
26,94,28,62,81,98,33,29,75,55,63,83,91,61,95
75,55,63,58,29,62,23,91,95,49,65,48,92,15,81
33,69,29,75,55,63,65,83,23,49,58,61,95,56,48,14,97,39,92,74,93,52,72
17,56,81,94,91,15,14,62,23
97,52,72,47,82,27,87,57,34,36,59
69,55,63,83,23,58,61,56,14,39,92,74,93
69,68,55,33,63,94,27,75,34,81,87,28,15,19,36,17,57
39,92,74,87,25,77,36,72,57,76,64,68,26,93,34,47,99
24,76,26,52,34,19,47,94,59,25,68,11,93,99,87,82,36,17,64,57,27,74,72
48,24,99,82,25,77,57,11,34
15,29,75,65,61,48,92
77,76,75,87,28,94,27,59,57,33,55,81,17,11,29,19,36
76,87,19,68,11,34,36,59,26,94,28,62,15,81,98,33,69,29,75,55,65
26,19,87,47,17
63,65,83,23,91,49,58,61,95,56,48,14,97,39,92,74,93,52,72,47,64,99,82
61,25,92,52,58,39,47,97,82,72,56,77,64,74,24,14,93,91,23,27,48,99,95
65,63,15,75,49,81,23,17,68,83,33,36,69,28,94,98,62,91,26,29,59
91,98,69,97,63,58,49,83,65,61,48,56,23,29,95,52,74
28,63,61,94,75,97,55,49,23,15,83,62,58,48,69,65,95,98,91
99,87,17,74,26,25,92,11,57,59,64,77,72,24,76,93,47,19,52,82,27,36,34
55,65,49,48,97,74,52,47,99
26,17,28,62,15,81,98,33,69,29,75,55,63,65,83,23,91,49,58,61,95,56,48
11,26,87,47,57,64,72,92,34
47,24,64,99,82,77,76,57,68,11,34,59,26,94,62
61,65,28,75,91,97,62,29,58,56,83,48,81,39,69,95,98
57,76,75,69,11,77,87,33,62,94,98,26,25,15,36,59,27,28,81,34,19
99,82,25,77,27,76,87,57,19,68,11,34,36,59,26,17,94,28,62,15,81,33,69
55,83,23,91,58,61,48,14,39,92,93,47,24,64,99
62,15,81,98,69,29,75,55,63,65,83,91,49,58,95,56,14,39,92
52,64,99,48,82,92,47,97,61,58,76,24,25
94,28,15,81,33,69,29,65,83,23,49,58,61,14,97
97,24,14,23,58,39,82,92,74,52,61,64,65,91,83
77,27,19,34,15,81,55
95,65,83,28,59,98,36,55,91,62,81,33,17,29,94,75,69,23,58
68,17,94,28,62,15,81,33,69,75,55,63,49
28,76,33,64,99,34,94
94,75,26,11,29,34,27,59,76,55,63,36,68,69,62
63,65,83,23,91,49,58,61,95,56,48,14,39,92,74,93,52,72,47,24,64,99,82
24,68,92,95,19,72,57,64,56,93,52,97,48,74,27,99,87,77,76
52,24,25,27,76,87,19,68,11,59,26,94,62
59,47,64,57,99,87,25,68,19,24,92,39,82,97,34
83,23,91,49,58,61,95,56,48,14,97,39,92,74,93,52,72,47,24,64,99,82,25
58,95,56,14,93,52,72,99,27,87,57
29,55,65,83,23,91,49,58,61,95,48,14,97,39,92,93,52,72,24
91,49,56,97,92,93,82,77,76
77,82,68,25,81
81,69,75,55,63,65,83,23,91,61,56,14,97,74,93
93,29,58,92,24,61,95,72,91,97,23,56,55,14,65
25,92,36,34,72,39,26
99,34,82,57,52,59,19,25,72,93,74,64,47,36,24,97,68,87,39,11,27,77,92
64,27,76,19,36,59,26,94,33
25,64,87,52,72,97,77,92,57,48,34
98,33,69,29,75,55,63,65,83,23,91,49,58,61,56,48,97,39,92,93,52
59,23,91,49,58
11,36,94,28,69,55,65,23,91
26,28,15,81,33,69,29,55,63,65,23,91,49,58,95,56,48
25,36,93,77,68,64,99,92,57,19,14,74,82
87,26,59,83,98,65,81,69,62
27,17,75,11,59,55,34,68,26,33,63,19,29,69,36,28,94,87,15,81,98,62,76
83,11,91,58,26,34,69
52,47,24,64,25,77,59,28,62
75,55,65,83,49,61,92,74,72
93,19,48,34,25,47,64
14,97,39,57,68,34,36
91,62,26,98,49,61,15,17,69,81,23,83,48,56,95,63,94,28,55,58,75
61,99,52,74,39,93,25,72,91,58,92,23,82,48,47,56,14
68,26,99,15,64
69,94,91,48,63,98,75,23,62,26,61,55,65,83,15,56,95
26,17,94,28,62,15,81,98,75,55,65,83,23,91,58,61,95,56,48
47,64,58,97,91,14,49,72,52,25,92,24,23,61,93,95,56,99,27,48,77
28,58,49,81,75,11,15,55,59
81,33,93,91,48,98,75,61,58
29,81,75,65,63,58,61,15,62,95,39,92,55,56,49,23,48,91,97,83,69,33,14
81,98,33,29,75,65,23,95,56,48,97,39,92,74,93
63,61,55,58,74,72,52,48,65,69,29,23,91,95,92,97,47
65,81,17,49,69
92,74,93,52,72,47,24,99,77,76,19,34,36
92,55,23,39,47,56,72,24,75,93,91,83,52,14,63,74,29
91,72,56,64,95,47,75
17,94,27,99,24,82,68,47,64,62,28,77,59,26,36,76,87,34,57
14,97,92,74,93,47,24,82,77,57,11,34,36
81,15,76,87,33,28,94,98,75,27,68,55,36,62,77,11,29,69,34
97,83,23,29,55,58,75,52,91,56,72,61,65,24,74,48,93,92,63
76,87,57,19,68,11,34,36,59,17,94,28,62,15,81,98,33,69,29,75,55,63,65
61,95,56,14,39,72,47,24,25,77,87,57,19
15,23,81,63,59,34,61,91,28,29,65,83,17,55,75,62,98,94,26,33,58,69,49
82,25,77,27,76,87,57,19,68,11,34,36,59,17,94,28,62,15,81,98,33,69,29
95,56,48,39,92,93,52,72,47,24,64,82,25,27,76,87,57,19,68
49,58,92,93,24,64,82,76,87
49,72,74,93,24,48,99
59,26,17,94,28,62,15,81,98,33,69,29,75,55,63,65,83,23,91,49,56
58,15,59,33,65,23,17,95,94,49,28,91,62,69,98
17,94,28,62,33,69,23,58,56
59,94,15,98,29,75,23,91,49,58,61,95,56
34,28,15,76,98,24,57,26,87
82,27,15,17,64,34,87,57,68,72,24,77,25,19,94,47,36,62,26,59,28,11,99
93,48,64,14,75,58,97,49,55
69,55,63,23,91,49,92,72,47
34,19,36,68,99,69,27,28,81,59,62,87,82
48,92,52,24,64,99,82,77,76,87,57,11,34
23,75,91,15,63,55,33,48,61,98,74
24,76,77,99,27,25,14,92,47,95,87,64,52,56,39,72,49
64,99,82,25,77,27,76,87,57,19,68,11,34,36,59,26,17,94,28,62,15,81,98
